Id,Label,Type,Latitude_deg,Longitude_deg
BNT,Bundi Airport,small_airport,-5.742222222,145.2275
BNV,Boana Airport,closed,-6.433,146.825
BNZ,Banz Airport,closed,-5.807,144.623
RBQ,Rurenabaque Airport,small_airport,-14.42790031,-67.49680328
BVL,Baures Airport,small_airport,-13.58333302,-63.58333206
BOF,Bolling Air Force Base,heliport,38.84289932,-77.01609802
BOK,Brookings Airport,small_airport,42.0746,-124.290001
BOQ,Boku Airport,closed,-6.5427,155.3419
BOT,Bosset Airport,small_airport,-7.237257,141.1063222
BOV,Boang Airport,small_airport,-3.3834,153.2812
BPF,Batuna Aerodrome,small_airport,-8.562027778,158.1193056
BQV,Bartlett Cove Seaplane Base,seaplane_base,58.4552002,-135.8849945
TUZ,TucumÃ£ Airport,closed,-6.7488,-51.1478
ALT,Alenquer Airport,small_airport,-1.917,-54.7231
SWM,Suia-Missu Airport,closed,-11.67169952,-51.43470001
BRG,Whitesburg Municipal Airport,closed,37.2219,-82.8742
NSB,Bimini North Seaplane Base,seaplane_base,25.7670002,-79.25
BSP,Bensbach Airport,small_airport,-8.858055556,141.2594444
BSV,Besakoa Airport,small_airport,-15.6725,47.06166667
BUL,Bulolo Airport,small_airport,-7.216286671,146.6495419
BVP,Bolovip Airstrip,closed,-5.3633,141.655
BVR,Esperadinha Airport,small_airport,14.86430556,-24.746
HUK,Hukuntsi Airport,small_airport,-23.9897,21.758101
BWJ,Bawan Airport,small_airport,-6.396944444,146.8816667
BWP,Bewani Airport,small_airport,-3.021666667,141.1652778
BXL,Blue Lagoon Seaplane Base,seaplane_base,-16.943,177.368
BXZ,Bunsil Airport,small_airport,-5.7243,147.8667
BYA,Boundary Airport,small_airport,64.07830048,-141.1130066
BYL,Bella Yella Airport,small_airport,7.369166667,-9.993722222
BYV,Beira Lake Seaplane Base,seaplane_base,6.929444444,79.85416667
BCV,Hector Silva Airstrip,small_airport,17.269603,-88.776496
BGK,Big Creek Airport,medium_airport,16.51936913,-88.40791321
CUK,Caye Caulker Airport,medium_airport,17.73469925,-88.03250122
CYC,Caye Chapel Airport,medium_airport,17.70079994,-88.04109955
CZH,Corozal Municipal Airport,medium_airport,18.38220024,-88.41190338
DGA,Dangriga Airport,medium_airport,16.98250961,-88.23098755
INB,Independence Airport,small_airport,16.53450012,-88.44129944
MDB,Melinda Airport,small_airport,17.00429916,-88.30419922
ORZ,Orange Walk Airport,small_airport,18.04676628,-88.58386993
PLJ,Placencia Airport,medium_airport,16.53695679,-88.36151123
PND,Punta Gorda Airport,medium_airport,16.10239983,-88.8082962
SJX,Sartaneja Airport,medium_airport,18.35610008,-88.13079834
SPR,San Pedro Airport,medium_airport,17.91390038,-87.97109985
SQS,Matthew Spain Airport,small_airport,17.1859,-89.0098
STU,Santa Cruz Airport,small_airport,18.27210045,-88.45629883
SVK,Silver Creek Airport,small_airport,16.72529984,-88.33999634
TZA,Belize City Municipal Airport,medium_airport,17.51638985,-88.19444275
BZB,Bazaruto Island Airport,medium_airport,-21.5411,35.4729
BZM,Bemolanga Airport,small_airport,-17.6925,45.08883333
BZS,Buzzards Point Seaplane Base,closed,38.863,-77.011
YYS,Blissville Airport,closed,45.605633,-66.543678
YLM,Clinton Creek Airport,closed,64.475545,-140.741748
YGY,Deception Airport,closed,62.11231445,-74.55468178
YUJ,Lady Franklin Point Airport,closed,68.47531262,-113.224411
YWO,Lupin Airport,closed,65.76667023,-111.25
YAD,Moose Lake Airport,closed,53.70625896,-100.3439713
YMD,Mould Bay Airport,closed,76.2392,-119.3216
YDE,Paradise River Airport,closed,53.43,-57.23333359
YYI,Rivers Airport,closed,50.01005576,-100.3139305
YSV,Saglek Airport,closed,58.475119,-62.655373
YTJ,Terrace Bay Airport,closed,48.81197899,-87.09943771
YWN,Winisk Airport,closed,55.2242,-85.1174
YRR,Stuart Island Airstrip,small_airport,50.40944743,-125.1316166
YMV,Mary River Aerodrome,small_airport,71.32416667,-79.35694444
YBW,Bedwell Harbour Seaplane Base,seaplane_base,48.75,-123.2330017
YTP,Tofino Harbour Seaplane Base,seaplane_base,49.155,-125.91
YBM,Bronson Creek Airport,closed,56.68109894,-131.0870056
ZAA,Alice Arm/Silver City Seaplane Base,closed,55.46670151,-129.4830017
ZNA,Nanaimo Harbour Water Airport,seaplane_base,49.18330002,-123.9499969
YZZ,Trail Airport,small_airport,49.05559921,-117.6090012
YMB,Merritt Airport,small_airport,50.12279892,-120.7470016
YHH,Campbell River Seaplane Base,seaplane_base,50.049999,-125.25
YWS,Whistler/Green Lake Water Aerodrome,seaplane_base,50.14360046,-122.9489975
YBF,Bamfield Seaplane Base,seaplane_base,48.83330154,-125.1330032
YIG,Big Bay Seaplane Base,seaplane_base,50.3923,-125.1372
CJH,Chilko Lake (Tsylos Park Lodge) Airport,small_airport,51.62609863,-124.1419983
YPT,Pender Harbour Seaplane Base,seaplane_base,49.623785,-124.024884
ZOF,Ocean Falls Seaplane Base,seaplane_base,52.36669922,-127.7170029
YCA,Courtenay Airpark,small_airport,49.6794014,-124.9820023
CFQ,Creston Valley Regional Airport - Art Sutcliffe Field,small_airport,49.03689957,-116.4980011
YAA,Anahim Lake Airport,small_airport,52.45249939,-125.3030014
DGF,Douglas Lake Airport,small_airport,50.16546005,-120.1712734
JHL,Fort MacKay/Albian Aerodrome,small_airport,57.22389984,-111.4189987
ZTS,Tahsis Seaplane Base,seaplane_base,49.91669846,-126.6669998
DUQ,Duncan Airport,small_airport,48.75453362,-123.7097025
YPI,Port Simpson Seaplane Base,closed,54.5667,-130.432999
YHS,Sechelt-Gibsons Airport,small_airport,49.46060181,-123.7190018
YKK,Kitkatla Seaplane Base,seaplane_base,53.79999924,-130.4329987
WPL,Powell Lake Seaplane Base,seaplane_base,49.88330078,-124.5329971
XQU,Qualicum Beach Airport,small_airport,49.3372,-124.393997
YMP,Port Mcneill Airport,small_airport,50.57559967,-127.0289993
YRN,Rivers Inlet Seaplane Base,seaplane_base,51.683985,-127.264044
YTG,Sullivan Bay Seaplane Base,seaplane_base,50.885359,-126.831069
YMU,Mansons Landing Seaplane Base,seaplane_base,50.06669998,-124.9830017
YAV,Mayne Island Seaplane Base,closed,48.86669922,-123.3000031
YSX,Bella Bella/Shearwater Seaplane Base,seaplane_base,52.150002,-128.08299
YGG,Ganges Seaplane Base,seaplane_base,48.8545,-123.4969
YTB,Hartley Bay Seaplane Base,seaplane_base,53.416698,-129.25
YZA,Cache Creek-Ashcroft Regional Airport,small_airport,50.775258,-121.321314
ZEL,Bella Bella (Campbell Island) Airport,small_airport,52.185001,-128.156994
CBC,Cherrabun Airport,small_airport,-18.91777778,125.5377778
YTX,Telegraph Creek Airport,closed,57.916698,-131.117007
YPB,Alberni Valley Regional Airport,small_airport,49.321899,-124.931
YBO,Bob Quinn Lake Airport,small_airport,56.96670151,-130.25
TNS,Tungsten (Cantung) Airport,small_airport,61.95690155,-128.2030029
TUX,Tumbler Ridge Airport,small_airport,55.02500153,-120.9349976
YWM,Williams Harbour Airport,small_airport,52.56689835,-55.78469849
YSO,Postville Airport,small_airport,54.9105,-59.78507
YBI,Black Tickle Airport,small_airport,53.4693985,-55.78499985
YFX,St. Lewis (Fox Harbour) Airport,small_airport,52.37279892,-55.6739006
YHA,Port Hope Simpson Airport,small_airport,52.52809906,-56.28609848
YRG,Rigolet Airport,small_airport,54.17969894,-58.45750046
DVK,Diavik Airport,small_airport,64.51139832,-110.2890015
JOJ,Doris Lake,small_airport,68.12527466,-106.5852814
ZFW,Fairview Airport,small_airport,56.08140183,-118.4349976
YJP,Hinton/Jasper-Hinton Airport,small_airport,53.31919861,-117.7529984
YLE,WhatÃ¬ Airport,small_airport,63.13169861,-117.2460022
YGC,Grande Cache Airport,small_airport,53.91690063,-118.8740005
YDC,Drayton Valley Industrial Airport,small_airport,53.26580048,-114.9599991
NML,Fort McMurray / Mildred Lake Airport,small_airport,57.05559921,-111.5739975
CFM,Conklin (Leismer) Airport,small_airport,55.695301,-111.278999
ZSP,St. Paul Airport,small_airport,53.99330139,-111.3799973
GSL,Taltheilei Narrows Airport,small_airport,62.59809875,-111.5429993
XMP,Macmillan Pass Airport,small_airport,63.18109894,-130.2019959
DAS,Great Bear Lake Airport,small_airport,66.70310211,-119.7070007
YFI,Fort Mackay / Firebag,small_airport,57.275833,-110.976666
YFJ,WekweÃ¨tÃ¬ Airport,small_airport,64.190804,-114.077002
YOE,Donnelly Airport,small_airport,55.7094,-117.094002
TIL,Cheadle Airport,small_airport,51.05749893,-113.6240005
OKG,Okoyo Airport,small_airport,-1.448330045,15.07330036
CGA,Craig Seaplane Base,seaplane_base,55.47880173,-133.147995
CGC,Cape Gloucester Airport,small_airport,-5.458965,148.432417
CGG,Casiguran Airport,small_airport,16.1941,122.0651
CGT,Chinguetti Airport,small_airport,20.5055,-12.3978
CHP,Circle Hot Springs Airport,small_airport,65.48549652,-144.6109924
CIV,Chomley Seaplane Base,seaplane_base,55.217,-132.21
LRQ,Laurie River Airport,small_airport,56.24860001,-101.3040009
YDJ,Hatchet Lake Airport,small_airport,58.66249847,-103.538002
YDU,Kasba Lake Airport,small_airport,60.29190063,-102.5019989
YFL,Fort Reliance Seaplane Base,seaplane_base,62.7,-109.167
XCL,Cluff Lake Airport,small_airport,58.39110184,-109.5159988
YKE,Knee Lake Airport,small_airport,54.915298,-94.798103
SUR,Summer Beaver Airport,small_airport,52.70859909,-88.54190063
CKD,Crooked Creek Airport,small_airport,61.86790085,-158.1349945
YTT,Tisdale Airport,small_airport,52.83670044,-104.0670013
YAX,Wapekeka Airport,small_airport,53.8492012,-89.57939911
WNN,Wunnumin Lake Airport,small_airport,52.89390182,-89.28919983
YBS,Opapimiskan Lake Airport,small_airport,52.6067009,-90.37689972
YNO,North Spirit Lake Airport,small_airport,52.49000168,-92.97109985
CKR,Crane Island Airstrip,small_airport,48.5978,-122.9979
CKU,Cordova Municipal Airport,small_airport,60.54389954,-145.727005
YDW,North of Sixty Airport,small_airport,60.31639862,-103.1289978
CKX,Chicken Airport,small_airport,64.07129669,-141.9519959
CLC,Clear Lake Metroport,closed,29.5555,-95.1383
CLG,Coalinga Airport,closed,36.15804334,-120.360117
CMN,CMN,large_airport,0,0
CMT,New CametÃ¡ Airport,small_airport,-2.2468,-49.56
CMZ,Caia Airport,small_airport,-17.8331,35.3341
TVS,Tangshan SannÃ¼he Airport,small_airport,39.71780014,118.0026245
YUA,Yuanmou Air Base,medium_airport,25.73749924,101.8820038
ZQZ,Zhangjiakou Ningyuan Airport,medium_airport,40.73860168,114.9300003
BSD,Baoshan Yunduan Airport,medium_airport,25.053301,99.168297
DZU,Dazu Air Base,small_airport,29.636227,105.773621
LNJ,Lintsang Airfield,medium_airport,23.73810005,100.0250015
RKZ,Shigatse Air Base,medium_airport,29.3519,89.311401
PZI,Bao'anying Airport,medium_airport,26.54,101.79852
ZKL,Zigong Airport,small_airport,29.376484,104.625789
FUO,Foshan Shadi Airport,medium_airport,23.08329964,113.0699997
HUZ,Huizhou Airport,medium_airport,23.04999924,114.5999985
HSC,Shaoguan Guitou Airport,medium_airport,24.97859955,113.4209976
JGS,Jinggangshan Airport,medium_airport,26.85689926,114.7369995
AEB,Baise Youjiang Airport,medium_airport,23.72060013,106.9599991
DOY,Dongying Shengli Airport,medium_airport,37.50859833,118.788002
XEN,Xingcheng Air Base,medium_airport,40.58029938,120.697998
AAT,Altay Air Base,medium_airport,47.74988556,88.0858078
THQ,Tianshui Maijishan Airport,medium_airport,34.55939865,105.8600006
YZY,Zhangye Ganzhou Airport,medium_airport,38.80189896,100.6750031
DDG,Dandong Airport,medium_airport,40.0247,124.286003
NTG,Nantong Airport,small_airport,32.07080078,120.9759979
XBE,Bearskin Lake Airport,small_airport,53.96559906,-91.02719879
YNP,Natuashish Airport,small_airport,55.913898,-61.184399
YWR,White River Seaplane Base,seaplane_base,48.6269,-85.223297
YPD,Parry Sound Area Municipal Airport,small_airport,45.2575,-79.829697
XBR,Brockville - Thousand Islands Regional Tackaberry Airport,small_airport,44.63940048,-75.75029755
KIF,Kingfisher Lake Airport,small_airport,53.01250076,-89.8553009
YOG,Ogoki Post Airport,small_airport,51.65859985,-85.90170288
PRM,Proma Heliport,heliport,4.728056,-74.084444
ARQ,El Troncal Airport,small_airport,7.02106,-71.388901
LCR,La Chorrera Airport,small_airport,-0.733333,-73.01667
SNT,Las Cruces Airport,small_airport,7.38322,-73.505402
TCD,TarapacÃ¡ Airport,small_airport,-2.894722,-69.747222
YEB,Bar River Airport,small_airport,46.42029953,-84.09220123
CPI,Cape Orford Airport,small_airport,-5.448333333,152.0819444
YSI,Parry Sound/Frying Pan Island-Sans Souci Seaplane Base,seaplane_base,45.173302,-80.137497
YHP,Poplar Hill Airport,small_airport,52.1133,-94.2556
KEW,Keewaywin Airport,small_airport,52.99110031,-92.83640289
YSA,Sable Island Landing Strip,small_airport,43.930292,-59.960289
YLS,Lebel-sur-Quevillon Airport,small_airport,49.03030014,-77.01719666
YNX,Snap Lake Airport,small_airport,63.593601,-110.905998
SSQ,La Sarre Airport,small_airport,48.91719818,-79.1785965
YKU,Chisasibi Airport,small_airport,53.80559921,-78.91690063
EHT,Rentschler Heliport,heliport,41.7517,-72.6253
ZTB,TÃªte-Ã -la-Baleine Airport,small_airport,50.67440033,-59.38359833
ZKG,Kegaska Airport,small_airport,50.19580078,-61.26580048
YWQ,Chute-Des-Passes/Lac Margane Seaplane Base,seaplane_base,49.9434,-71.138
YAU,Donaldson Airport,small_airport,61.66220093,-73.3214035
TR7,Ottawa / Rockcliffe Seaplane Base,seaplane_base,45.46383295,-75.64254284
ZGS,La Romaine Airport,small_airport,50.259701,-60.679401
YFG,Fontanges Airport,small_airport,54.55390167,-71.1733017
YGA,Lac Gagnon Seaplane Base,closed,46.11750031,-75.11530304
ZLT,La TabatiÃ¨re Airport,small_airport,50.8307991,-58.9756012
PST,Preston Airport,small_airport,20.73500061,-75.65830231
CUJ,Culion Airport,small_airport,11.8553,119.9378
HLI,Hollister Municipal Airport,small_airport,36.8932991,-121.4100037
CVL,Cape Vogel Airport,small_airport,-9.67,150.0197222
CVR,Hughes Airport,closed,33.975,-118.417
CXC,Chitina Airport,small_airport,61.582901,-144.427002
GEC,Lefkoniko Airport,medium_airport,35.235947,33.724358
NIC,Nicosia International Airport,closed,35.1507988,33.27870178
YAB,Arctic Bay Airport,small_airport,73.00576682,-85.04250526
YAC,Cat Lake Airport,medium_airport,51.72719955,-91.82440186
YAR,La Grande-3 Airport,small_airport,53.57170105,-76.1964035
YAG,Fort Frances Municipal Airport,medium_airport,48.65420151,-93.43969727
YAH,La Grande-4 Airport,medium_airport,53.75469971,-73.6753006
YAL,Alert Bay Airport,medium_airport,50.5821991,-126.9160004
YAM,Sault Ste Marie Airport,medium_airport,46.48500061,-84.50939941
XKS,Kasabonika Airport,medium_airport,53.52470016,-88.64279938
YKG,Kangirsuk Airport,medium_airport,60.02719879,-69.99919891
YAT,Attawapiskat Airport,medium_airport,52.92750168,-82.43190002
YAY,St. Anthony Airport,medium_airport,51.39189911,-56.08309937
YAZ,Tofino / Long Beach Airport,medium_airport,49.079833,-125.775583
YBA,Banff Airport,small_airport,51.20734047,-115.5418611
YBB,Kugaaruk Airport,medium_airport,68.534401,-89.808098
YBC,Baie Comeau Airport,medium_airport,49.13249969,-68.20439911
QBC,Bella Coola Airport,medium_airport,52.387501,-126.596001
YBE,Uranium City Airport,medium_airport,59.56140137,-108.4810028
YBY,Bonnyville Airport,medium_airport,54.304199,-110.744003
YBG,CFB Bagotville,medium_airport,48.33060074,-70.99639893
YBK,Baker Lake Airport,medium_airport,64.29889679,-96.07779694
YBL,Campbell River Airport,medium_airport,49.95080185,-125.2710037
XTL,Tadoule Lake Airport,medium_airport,58.7061,-98.512199
YBR,Brandon Municipal Airport,medium_airport,49.91,-99.951897
YBT,Brochet Airport,medium_airport,57.8894,-101.679001
YBV,Berens River Airport,medium_airport,52.358898,-97.018303
YBX,Lourdes de Blanc Sablon Airport,medium_airport,51.4435997,-57.18529892
YRF,Cartwright Airport,medium_airport,53.68280029,-57.04190063
YCB,Cambridge Bay Airport,medium_airport,69.10810089,-105.1380005
YCC,Cornwall Regional Airport,medium_airport,45.09280014,-74.56330109
YCD,Nanaimo Airport,medium_airport,49.05497022,-123.8698626
YCE,Centralia / James T. Field Memorial Aerodrome,medium_airport,43.285599,-81.508301
YCG,Castlegar/West Kootenay Regional Airport,medium_airport,49.29639816,-117.6320038
YCH,Miramichi Airport,medium_airport,47.007801,-65.449203
XCM,Chatham Kent Airport,small_airport,42.3064003,-82.08190155
YCL,Charlo Airport,medium_airport,47.990799,-66.330299
YCN,Cochrane Airport,medium_airport,49.10559845,-81.01360321
YCO,Kugluktuk Airport,medium_airport,67.816704,-115.143997
YCQ,Chetwynd Airport,medium_airport,55.68719864,-121.6269989
YCR,Cross Lake (Charlie Sinclair Memorial) Airport,medium_airport,54.61059952,-97.76080322
YCS,Chesterfield Inlet Airport,medium_airport,63.34690094,-90.73110199
YCT,Coronation Airport,small_airport,52.07500076,-111.4449997
YCV,Cartierville Airport,closed,45.51670074,-73.71669769
YCW,Chilliwack Airport,small_airport,49.15280151,-121.939003
YCY,Clyde River Airport,medium_airport,70.48609924,-68.51670074
YCZ,Fairmont Hot Springs Airport,small_airport,50.33029938,-115.8730011
YDA,Dawson City Airport,medium_airport,64.04309845,-139.128006
YDB,Burwash Airport,medium_airport,61.37110138,-139.0410004
YDF,Deer Lake Airport,medium_airport,49.21080017,-57.39139938
YDL,Dease Lake Airport,small_airport,58.42219925,-130.0319977
XRR,Ross River Airport,medium_airport,61.97060013,-132.4230042
YDN,Dauphin Barker Airport,medium_airport,51.10079956,-100.052002
YDO,Dolbeau St Felicien Airport,medium_airport,48.7784996,-72.375
YDP,Nain Airport,medium_airport,56.54919815,-61.68030167
YDQ,Dawson Creek Airport,medium_airport,55.74229813,-120.1829987
YEG,Edmonton International Airport,large_airport,53.30970001,-113.5800018
YEK,Arviat Airport,medium_airport,61.09420013,-94.07080078
YEL,Elliot Lake Municipal Airport,medium_airport,46.35139847,-82.56140137
YEM,Manitoulin East Municipal Airport,medium_airport,45.84280014,-81.85810089
YEN,Estevan Airport,medium_airport,49.21030045,-102.9660034
YER,Fort Severn Airport,medium_airport,56.01890182,-87.67610168
YET,Edson Airport,medium_airport,53.57889938,-116.4649963
YEU,Eureka Airport,small_airport,79.99469757,-85.81420136
YEV,Inuvik Mike Zubko Airport,medium_airport,68.30419922,-133.4830017
YEY,Amos/Magny Airport,medium_airport,48.563903,-78.249702
YFA,Fort Albany Airport,medium_airport,52.20140076,-81.69689941
YFB,Iqaluit Airport,medium_airport,63.756402,-68.555801
YFC,Fredericton Airport,medium_airport,45.8689003,-66.53720093
YFE,Forestville Airport,medium_airport,48.74610138,-69.09719849
YFH,Fort Hope Airport,medium_airport,51.56190109,-87.90779877
YTM,La Macaza / Mont-Tremblant International Inc Airport,medium_airport,46.40940094,-74.77999878
YFO,Flin Flon Airport,medium_airport,54.67810059,-101.6819992
YFR,Fort Resolution Airport,medium_airport,61.18080139,-113.6900024
YFS,Fort Simpson Airport,medium_airport,61.7602005,-121.2369995
YMN,Makkovik Airport,medium_airport,55.07690048,-59.18640137
YGB,Texada Gillies Bay Airport,medium_airport,49.69419861,-124.5179977
YGH,Fort Good Hope Airport,medium_airport,66.24079895,-128.651001
YGK,Kingston Norman Rogers Airport,medium_airport,44.22529984,-76.59690094
YGL,La Grande RiviÃ¨re Airport,medium_airport,53.62530136,-77.70420074
YGM,Gimli Industrial Park Airport,medium_airport,50.62810135,-97.04329681
YGO,Gods Lake Narrows Airport,medium_airport,54.55889893,-94.49140167
YGP,GaspÃ© (Michel-Pouliot) Airport,medium_airport,48.77529907,-64.47859955
YGQ,Geraldton Greenstone Regional Airport,medium_airport,49.77830124,-86.93939972
YGR,ÃŽles-de-la-Madeleine Airport,medium_airport,47.42470169,-61.77809906
YGT,Igloolik Airport,medium_airport,69.36470032,-81.81610107
YGV,Havre St Pierre Airport,medium_airport,50.2818985,-63.6114006
YGW,Kuujjuarapik Airport,medium_airport,55.2818985,-77.76529694
YGX,Gillam Airport,medium_airport,56.35749817,-94.71060181
YGZ,Grise Fiord Airport,medium_airport,76.42610168,-82.90920258
